,year,state,energy_source,mw_generation,perc_gen,total_gen,nameplate_cap,summer_cap,num_facilities,num_generators,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev,funded,tot_funded,region,regulated,rps,net_meter,num_funded,avg_1603_funding
24,2013.0,AK,Natural Gas,3421005.42,0.5265660055891576,6496821.64,1209.0,1095.2,13.0,0.0,2589.8,2384.0,0.0,131.0,267.70000000000033,10.336705537107123,0.4668314155533245,0.4593959731543624,244.1,0.20190239867659224,18.18583333,0.366970305,0.42681453799999997,0.20621516899999998,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
25,2014.0,AK,Natural Gas,3288022.32,0.5441196461466348,6042829.63,1233.2,1103.0,14.0,0.0,2702.2,2464.2,0.0,132.0,112.39999999999964,4.159573680704598,0.456368884612538,0.4476097719340963,24.20000000000005,0.019623743107363,19.29166667,0.36228167200000005,0.439177941,0.198540379,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
26,2015.0,AK,Natural Gas,3089713.0,0.4916060415561842,6284937.0,1365.9,1247.3,15.0,0.0,2806.8,2589.1,0.0,141.0,104.60000000000036,3.726663816445788,0.4866395895681915,0.4817504152021938,132.70000000000005,0.09715206091221908,19.91916667,0.372469596,0.445534527,0.181995905,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
27,2016.0,AK,Natural Gas,3040487.0,0.4799480160643178,6335034.0,1421.5,1280.5,15.0,0.0,3010.3,2742.4,0.0,145.0,203.5,6.760123575723349,0.4722120718865229,0.4669267794632439,55.5999999999999,0.039113612381287306,20.36833333,0.369281749,0.438067339,0.19265092,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
28,2017.0,AK,Natural Gas,3234868.0,0.4978661678054441,6497466.0,1424.4,1280.5,15.0,0.0,3020.4,2748.7,0.0,147.0,10.099999999999909,0.33439279565620145,0.4715931664680175,0.4658565867501001,2.9000000000000914,0.0020359449592811645,21.335,0.36872061,0.43391880200000005,0.197360615,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
29,2018.0,AK,Natural Gas,2947902.0,0.4718637107296059,6247359.0,1424.4,1280.5,15.0,0.0,3015.6,2744.5,0.0,147.0,-4.800000000000182,-0.15917230401910673,0.4723438121766813,0.4665695026416469,0.0,0.0,22.00583333,0.37306853700000003,0.42596323700000005,0.20096825399999999,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
30,2009.0,AK,Petroleum,1156882.0,0.17261333250971814,6702159.0,723.0,644.0,91.0,0.0,2212.0,2012.0,0.0,137.0,22.0,0.9945750452079566,0.3268535262206148,0.32007952286282304,0.0,0.0,17.18166667,0.380929457,0.43557204200000005,0.18349952600000002,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
31,2010.0,AK,Petroleum,937056.0,0.13862646690065575,6759576.0,732.0,663.0,90.0,0.0,2261.0,2067.0,0.0,138.0,49.0,2.1671826625387,0.32375055285272003,0.3207547169811321,9.0,0.012295081967213116,16.29083333,0.366902121,0.4292827,0.203815213,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
32,2011.0,AK,Petroleum,944998.3,0.13753366180632068,6871032.79,744.0,668.9,88.0,0.0,2261.2,2066.5,0.0,124.0,0.1999999999998181,0.008844861135672125,0.32902883424730234,0.32368739414468906,12.0,0.016129032258064516,17.70833333,0.36802174299999996,0.425756087,0.206221323,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
33,2012.0,AK,Petroleum,1037762.0,0.14939527105912714,6946419.0,749.0,673.5,89.0,0.0,2322.1,2118.5,0.0,130.0,60.9000000000001,2.622626071228633,0.32255286163386593,0.3179136181260326,5.0,0.006675567423230975,17.95416667,0.36659336299999995,0.41102201299999996,0.222382587,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
34,2013.0,AK,Petroleum,818652.11,0.12600809370533989,6496821.64,745.5,668.7,89.0,0.0,2589.8,2384.0,0.0,131.0,267.70000000000033,10.336705537107123,0.2878600664143949,0.280494966442953,-3.5,-0.004694835680751174,18.18583333,0.366970305,0.42681453799999997,0.20621516899999998,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
35,2014.0,AK,Petroleum,445621.45,0.07374383811644877,6042829.63,760.9,685.4,89.0,0.0,2702.2,2464.2,0.0,132.0,112.39999999999964,4.159573680704598,0.2815853748797276,0.2781430078727376,15.399999999999974,0.020239190432382675,19.29166667,0.36228167200000005,0.439177941,0.198540379,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
36,2015.0,AK,Petroleum,746567.0,0.11878671178406405,6284937.0,779.4,702.3,96.0,0.0,2806.8,2589.1,0.0,141.0,104.60000000000036,3.726663816445788,0.2776827704147071,0.2712525588042177,18.5,0.0237362073389787,19.91916667,0.372469596,0.445534527,0.181995905,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
37,2016.0,AK,Petroleum,831330.0,0.13122739357042126,6335034.0,821.0,725.1,97.0,0.0,3010.3,2742.4,0.0,145.0,203.5,6.760123575723349,0.2727302926618609,0.2644034422403734,41.60000000000002,0.05066991473812426,20.36833333,0.369281749,0.438067339,0.19265092,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
38,2017.0,AK,Petroleum,880682.0,0.1355423999975375,6497466.0,826.7,731.0,99.0,0.0,3020.4,2748.7,0.0,147.0,10.099999999999909,0.33439279565620145,0.27370546947424185,0.2659439007530833,5.7000000000000455,0.006894883270835908,21.335,0.36872061,0.43391880200000005,0.197360615,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
39,2018.0,AK,Petroleum,809279.0,0.12953937815963515,6247359.0,821.2,726.8,99.0,0.0,3015.6,2744.5,0.0,147.0,-4.800000000000182,-0.15917230401910673,0.27231728345934475,0.26482055019129164,-5.5,-0.006697515830491964,22.00583333,0.37306853700000003,0.42596323700000005,0.20096825399999999,0.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
40,2009.0,AK,Wind,7027.0,0.0010484681130364108,6702159.0,7.0,7.0,2.0,0.0,2212.0,2012.0,0.0,137.0,22.0,0.9945750452079566,0.0031645569620253164,0.0034791252485089465,4.0,0.5714285714285714,17.18166667,0.380929457,0.43557204200000005,0.18349952600000002,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
41,2010.0,AK,Wind,12607.0,0.0018650580842730496,6759576.0,7.0,7.0,2.0,0.0,2261.0,2067.0,0.0,138.0,49.0,2.1671826625387,0.0030959752321981426,0.003386550556361877,0.0,0.0,16.29083333,0.366902121,0.4292827,0.203815213,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
42,2011.0,AK,Wind,12446.0,0.00181137252293625,6871032.79,7.4,7.4,2.0,0.0,2261.2,2066.5,0.0,124.0,0.1999999999998181,0.008844861135672125,0.0032725986202016637,0.0035809339462859907,0.4000000000000004,0.0540540540540541,17.70833333,0.36802174299999996,0.425756087,0.206221323,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
43,2012.0,AK,Wind,37392.0,0.005382918217705875,6946419.0,32.7,32.7,4.0,0.0,2322.1,2118.5,0.0,130.0,60.9000000000001,2.622626071228633,0.014082080875069982,0.01543544961057352,25.300000000000004,0.7737003058103976,17.95416667,0.36659336299999995,0.41102201299999996,0.222382587,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
44,2013.0,AK,Wind,145289.0,0.02236308891496673,6496821.64,60.0,60.0,6.0,0.0,2589.8,2384.0,0.0,131.0,267.70000000000033,10.336705537107123,0.023167812186269208,0.025167785234899327,27.3,0.455,18.18583333,0.366970305,0.42681453799999997,0.20621516899999998,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
45,2014.0,AK,Wind,151957.0,0.02514666295498389,6042829.63,72.7,60.0,6.0,0.0,2702.2,2464.2,0.0,132.0,112.39999999999964,4.159573680704598,0.02690400414477093,0.024348672997321647,12.700000000000005,0.17469050894085286,19.29166667,0.36228167200000005,0.439177941,0.198540379,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
46,2015.0,AK,Wind,159694.0,0.02540900569090828,6284937.0,60.6,60.6,6.0,0.0,2806.8,2589.1,0.0,141.0,104.60000000000036,3.726663816445788,0.02159042325780248,0.02340581669305937,-12.1,-0.1996699669966997,19.91916667,0.372469596,0.445534527,0.181995905,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
47,2016.0,AK,Wind,169301.0,0.02672456059430778,6335034.0,60.6,60.6,6.0,0.0,3010.3,2742.4,0.0,145.0,203.5,6.760123575723349,0.020130883965053317,0.022097432905484247,0.0,0.0,20.36833333,0.369281749,0.438067339,0.19265092,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
48,2017.0,AK,Wind,141687.0,0.02180650453676934,6497466.0,60.6,60.6,6.0,0.0,3020.4,2748.7,0.0,147.0,10.099999999999909,0.33439279565620145,0.02006356773937227,0.022046785753265186,0.0,0.0,21.335,0.36872061,0.43391880200000005,0.197360615,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
49,2018.0,AK,Wind,155015.0,0.024812884932657143,6247359.0,60.6,60.6,6.0,0.0,3015.6,2744.5,0.0,147.0,-4.800000000000182,-0.15917230401910673,0.02009550338241146,0.022080524685735108,0.0,0.0,22.00583333,0.37306853700000003,0.42596323700000005,0.20096825399999999,18543517.0,25877840.0,Alaska,Regulated,0.0,1.0,9,2875315.5555555555
50,2009.0,AL,Coal,55608724.0,0.3881784774324671,143255556.0,12677.0,11486.0,11.0,0.0,34021.0,31389.0,0.0,82.0,85.0,0.2498456835483966,0.3726227918050616,0.36592436840931536,-7.0,-0.0005521811154058532,10.64416667,0.454922138,0.302949329,0.242129025,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
51,2010.0,AL,Coal,63050411.0,0.4143949972379981,152150512.0,12677.0,11441.0,11.0,0.0,35288.0,32417.0,0.0,81.0,1267.0,3.590455678984357,0.3592439356155067,0.3529321035259277,0.0,0.0,10.71416667,0.464935645,0.291424356,0.24363993,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
52,2011.0,AL,Coal,56807353.02,0.3633596017156383,156339209.83,12694.4,11456.6,11.0,0.0,35506.4,32576.8,0.0,75.0,218.40000000000146,0.6151003762701975,0.3575242773133857,0.3516797229930503,17.399999999999636,0.001370683135870907,11.1025,0.44784369799999996,0.289956816,0.26219943,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
53,2012.0,AL,Coal,45606920.0,0.2983209817860353,152878688.0,12597.7,11367.3,10.0,0.0,35493.5,32547.4,0.0,76.0,-12.900000000001455,-0.036344682829254515,0.3549297758744559,0.3492537038288772,-96.69999999999891,-0.007676004350000309,11.385,0.438192125,0.294394712,0.267412797,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
54,2013.0,AL,Coal,47050483.93,0.3124763916842809,150572923.86,12304.0,11136.7,9.0,0.0,35101.7,32353.1,0.0,75.0,-391.8000000000029,-1.1161852559847611,0.35052433357928536,0.34422358290241123,-293.70000000000067,-0.02387028608582581,11.255,0.444499916,0.30073878800000003,0.254761297,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
55,2014.0,AL,Coal,47301626.25,0.31673687319725946,149340447.09,11741.6,10746.4,9.0,0.0,34495.4,31953.3,0.0,74.0,-606.2999999999956,-1.7576256544350712,0.34038161609953793,0.3363158108865125,-562.3999999999996,-0.04789807181304078,11.51166667,0.44845760700000004,0.29618294,0.255359457,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
56,2015.0,AL,Coal,41410429.0,0.2715839982765711,152477427.0,9405.6,8691.4,7.0,0.0,32848.5,30406.5,0.0,73.0,-1646.9000000000015,-5.013623148697814,0.2863327092561304,0.28584019864173776,-2336.0,-0.2483626775537977,11.7125,0.44661685700000003,0.308181392,0.245201753,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
57,2016.0,AL,Coal,34258406.0,0.2406038727451661,142385098.0,6671.2,6283.4,5.0,0.0,31278.9,29077.3,0.0,70.0,-1569.5999999999985,-5.018079280281591,0.21328115758546493,0.2160929659906525,-2734.4000000000005,-0.4098812807291043,12.015,0.45155973200000005,0.3128228,0.23561747,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
58,2017.0,AL,Coal,31440401.0,0.22463165415454306,139964250.0,5719.2,5503.1,4.0,0.0,31453.8,29496.9,0.0,74.0,174.89999999999782,0.5560536405776022,0.1818285866890487,0.18656536788611688,-952.0,-0.16645684711148412,12.56166667,0.444329999,0.311933065,0.24373693800000001,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
59,2018.0,AL,Coal,31777520.0,0.21906769233276446,145057994.0,6671.2,6338.7,5.0,0.0,31681.1,30118.2,0.0,78.0,227.29999999999927,0.7174624618463352,0.21057349650106846,0.2104607845090344,952.0,0.1427029619858496,12.21166667,0.46004024,0.304464947,0.23549482100000002,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
60,2009.0,AL,Hydroelectric,12535373.0,0.0875035723745083,143255556.0,3280.0,3272.0,24.0,0.0,34021.0,31389.0,0.0,82.0,85.0,0.2498456835483966,0.09641104023985184,0.10424033897225142,0.0,0.0,10.64416667,0.454922138,0.302949329,0.242129025,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
61,2010.0,AL,Hydroelectric,8704254.0,0.05720818080454439,152150512.0,3280.0,3272.0,24.0,0.0,35288.0,32417.0,0.0,81.0,1267.0,3.590455678984357,0.0929494445703922,0.1009346947589228,0.0,0.0,10.71416667,0.464935645,0.291424356,0.24363993,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
62,2011.0,AL,Hydroelectric,8883598.0,0.05682258474436204,156339209.83,3279.9,3272.2,24.0,0.0,35506.4,32576.8,0.0,75.0,218.40000000000146,0.6151003762701975,0.09237489579343444,0.1004457159696471,-0.09999999999990904,-3.04887344126068e-05,11.1025,0.44784369799999996,0.289956816,0.26219943,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
63,2012.0,AL,Hydroelectric,7435223.0,0.04863479106149048,152878688.0,3279.9,3272.2,24.0,0.0,35493.5,32547.4,0.0,76.0,-12.900000000001455,-0.036344682829254515,0.0924084691563244,0.1005364483799013,0.0,0.0,11.385,0.438192125,0.294394712,0.267412797,0.0,2495648.0,Southeast,Regulated,0.0,0.0,14,178260.57142857142
